organ,code,busdate,outofstockrate,turnoverdays,new_storage
1016,6931958028409,2022-06-17,0.03571428571428571,23.35456475583864,1.315
1016,6931958028409,2022-06-18,0.03571428571428571,19.011406844106464,0.7020000000000001
1016,6932066906924,2022-05-04,0.0,20.66772655007949,0.6990000000000001
1016,6932066906924,2022-05-05,0.0,20.90032154340836,0.9435
1016,6932066906924,2022-05-06,0.0,21.13821138211382,0.933
1016,6932066906924,2022-05-07,0.0,21.4168039538715,0.9225
1016,6932066906924,2022-05-08,0.0,23.465703971119133,0.9105
1016,6932066906948,2022-04-10,0.0,21.978021978021978,0.7635000000000001
1016,6932066906948,2022-04-20,0.0,24.096385542168676,0.5895
1016,6932066906948,2022-04-23,0.0,17.35357917570499,0.5775
1016,6932066906948,2022-04-24,0.0,19.704433497536943,0.6915
1016,6932066906948,2022-04-28,0.0,24.070021881838073,0.6194999999999999
1016,6932066906948,2022-04-29,0.0,24.12280701754386,0.6855
1016,6932066906948,2022-05-04,0.0,19.89150090415913,0.5640000000000001
1016,6932066906948,2022-05-05,0.0,21.31782945736434,0.8295000000000001
1016,6932066906948,2022-05-06,0.0,21.31782945736434,0.774
1016,6932066906948,2022-05-07,0.0,23.10924369747899,0.774
1016,6932066906948,2022-05-08,0.0,23.10924369747899,0.714
1016,6932066906948,2022-05-09,0.0,23.404255319148938,0.714
1016,6932066906948,2022-05-13,0.0,17.58241758241758,0.5355
1016,6932066906948,2022-05-18,0.0,24.553571428571427,0.7545
1016,6932066906948,2022-06-02,0.03571428571428571,19.867549668874172,0.5505
1016,6932066906948,2022-06-03,0.03571428571428571,11.513157894736842,0.6795
1016,6932066906948,2022-06-04,0.03571428571428571,12.658227848101264,0.9119999999999999
1016,6932066906948,2022-06-05,0.03571428571428571,13.752455795677799,0.8295000000000001
1016,6932066906948,2022-06-06,0.03571428571428571,15.217391304347826,0.7635000000000001
1016,6932066906948,2022-06-07,0.03571428571428571,15.418502202643172,0.6900000000000001
1016,6932066906948,2022-06-08,0.03571428571428571,15.659955257270694,0.681
1016,6932066906948,2022-06-09,0.03571428571428571,19.28374655647383,0.6705
1016,6932066906948,2022-06-10,0.03571428571428571,23.728813559322035,0.5445
1016,6932066906948,2022-06-11,0.03571428571428571,23.728813559322035,0.4425
1016,6932066906948,2022-06-12,0.03571428571428571,23.728813559322035,0.4425
1016,6932066906948,2022-06-13,0.03571428571428571,23.728813559322035,0.4425
1016,6932066906948,2022-06-14,0.03571428571428571,23.728813559322035,0.4425
1016,6932066918033,2022-04-21,0.0,22.93577981651376,0.141
1016,6932066918033,2022-04-22,0.0,23.04147465437788,0.218
1016,6932066918033,2022-04-23,0.0,23.14814814814815,0.217
1016,6932066918033,2022-04-30,0.0,24.390243902439025,0.171
1016,6932066918033,2022-05-01,0.0,24.390243902439025,0.164
1016,6932066918033,2022-05-02,0.0,14.084507042253522,0.164
1016,6932066918033,2022-05-03,0.0,14.084507042253522,0.213
1016,6932066918033,2022-05-04,0.0,14.084507042253522,0.213
1016,6932066918033,2022-05-05,0.0,14.084507042253522,0.213
1016,6932066918033,2022-05-06,0.0,14.285714285714286,0.213
1016,6932066918033,2022-05-07,0.0,18.51851851851852,0.21
1016,6932066918033,2022-05-08,0.0,18.633540372670808,0.162
1016,6932066918033,2022-05-09,0.0,24.390243902439025,0.161
1016,6932066918033,2022-05-10,0.0,24.390243902439025,0.123
1016,6932066918033,2022-05-11,0.0,24.390243902439025,0.123
1016,6932066918033,2022-05-23,0.0,20.0,0.123
1016,6932066918033,2022-05-24,0.0,20.0,0.15
1016,6932066918033,2022-05-25,0.0,20.0,0.15
1016,6932066918033,2022-05-26,0.0,20.0,0.15
1016,6932066918033,2022-05-27,0.0,11.627906976744187,0.15
1016,6932066918033,2022-05-28,0.0,11.627906976744187,0.172
1016,6932066918033,2022-05-30,0.03571428571428571,5.714285714285714,0.172
1016,6932066948238,2022-04-19,0.0,20.588235294117645,0.4545
1016,6932066948238,2022-04-20,0.0,20.833333333333332,0.51
1016,6932066948238,2022-04-21,0.0,23.80952380952381,0.504
1016,6932066948238,2022-04-22,0.0,24.13793103448276,0.44099999999999995
1016,6932066948238,2022-04-23,0.0,24.305555555555557,0.43499999999999994
1016,6932066948238,2022-04-24,0.0,24.56140350877193,0.43199999999999994
1016,6932066948238,2022-05-11,0.0,24.999999999999996,0.233
1016,6932066948238,2022-05-12,0.0,24.999999999999996,0.28
1016,6932066948238,2022-05-13,0.0,24.999999999999996,0.28
1016,6932066948238,2022-05-20,0.0,18.58108108108108,0.6525
1016,6932066948238,2022-05-21,0.0,22.587268993839835,0.8879999999999999
1016,6932066948238,2022-05-22,0.0,18.587360594795538,0.7304999999999999
1016,6932066948238,2022-05-23,0.0,20.0,0.807
1016,6932066948238,2022-05-24,0.0,20.0,0.75
1016,6932066948238,2022-05-25,0.0,21.459227467811157,0.75
1016,6932066948238,2022-06-03,0.03571428571428571,20.0,0.507
1016,6932722500763,2022-05-01,0.0,24.77291494632535,2.5300000000000002
1016,6932722500763,2022-05-02,0.0,19.424460431654676,3.0275000000000003
1016,6932722500763,2022-05-03,0.0,19.24500370096225,3.4749999999999996
1016,6932722500763,2022-05-04,0.0,21.38157894736842,3.4749999999999996
1016,6932722501036,2022-04-28,0.0,12.320328542094456,0.9795867550587493
1016,6932722501036,2022-04-29,0.0,10.351966873706004,1.3852475124041177
1016,6932722501036,2022-04-30,0.0,10.438413361169102,1.2626832144577127
1016,6932722501036,2022-05-01,0.0,7.751937984496124,1.239582129867887
1016,6932722501036,2022-05-03,0.0,20.440251572327043,1.5264698636229275
1016,6932722501036,2022-05-04,0.0,20.569620253164558,1.637560394466779
1016,6932722501036,2022-05-06,0.0,24.84472049689441,1.5313232139938566
1016,6932722501036,2022-05-07,0.0,20.44609665427509,1.3371444810081619
1016,6932722501036,2022-05-08,0.0,21.484375,1.398355327759849
1016,6932722501036,2022-05-09,0.0,22.403258655804482,1.491621420690274
1016,6932722501036,2022-05-12,0.0,22.988505747126435,1.9575
1016,6932722501036,2022-05-13,0.0,23.80952380952381,1.467541742543576
1016,6932722501036,2022-05-18,0.0,23.7467018469657,0.5985
1016,6932722501036,2022-05-20,0.0,19.417475728155342,0.6285
1016,6932722501036,2022-05-21,0.0,17.456359102244388,0.618
1016,6932722501036,2022-05-22,0.0,13.793103448275863,0.6015
1016,6932722501036,2022-05-23,0.0,10.615711252653929,0.6525
1016,6932722501036,2022-05-24,0.0,23.554603854389722,0.7064999999999999
1016,6932722501036,2022-05-25,0.0,23.809523809523807,0.7005
1016,6932722501036,2022-05-26,0.0,17.892644135188867,0.6930000000000001
1016,6932722501036,2022-05-27,0.0,17.92828685258964,0.7545
1016,6932722501036,2022-05-28,0.0,16.0,0.753
1016,6932722501036,2022-05-31,0.03571428571428571,23.21083172147002,0.6945
1016,6932722501036,2022-06-01,0.03571428571428571,11.76470588235294,0.7755000000000001
1016,6932722501036,2022-06-02,0.03571428571428571,7.874015748031496,1.1475
1016,6932722501036,2022-06-03,0.03571428571428571,6.666666666666666,1.3335
1016,6932722501036,2022-06-04,0.03571428571428571,5.4945054945054945,2.25
1016,6932722501036,2022-06-05,0.03571428571428571,6.1050061050061055,2.275
1016,6932722501036,2022-06-06,0.03571428571428571,11.037527593818984,2.0475
1016,6932722501036,2022-06-09,0.03571428571428571,23.25581395348837,0.9175
1016,6932722501036,2022-06-10,0.03571428571428571,18.480492813141684,1.075
1016,6932722501036,2022-06-11,0.03571428571428571,10.971786833855798,0.7304999999999999
1016,6932722501036,2022-06-12,0.03571428571428571,6.459948320413437,0.9570000000000001
1016,6932722501036,2022-06-13,0.03571428571428571,14.21188630490956,1.161
1016,6932722501036,2022-06-14,0.03571428571428571,14.21188630490956,1.0454999999999999
1016,6932722501036,2022-06-15,0.03571428571428571,15.781922525107605,0.9405
1016,6932722501036,2022-06-16,0.03571428571428571,17.54385964912281,0.8459999999999999
1016,6932722501036,2022-06-17,0.03571428571428571,17.73049645390071,0.762
1016,6932722501036,2022-06-18,0.03571428571428571,19.68503937007874,0.8355000000000001
1016,6932722503856,2022-04-12,0.0,22.875816993464053,3.14
1016,6932722503856,2022-04-13,0.0,20.92580849714648,3.825
1016,6932722503856,2022-04-14,0.0,23.25581395348837,3.9425
1016,6932722503856,2022-04-17,0.0,18.37270341207349,3.1225000000000005
1016,6932722503856,2022-04-18,0.0,20.408163265306122,3.81
1016,6932722503856,2022-04-19,0.0,22.672064777327932,3.43
1016,6932722503856,2022-04-22,0.0,20.815986677768525,2.5024999999999995
1016,6932722503856,2022-04-23,0.0,23.12673450508788,3.0025000000000004
1016,6932722503856,2022-04-24,0.0,19.6078431372549,2.7024999999999997
1016,6932722503856,2022-04-30,0.0,22.35039653929344,2.465
1016,6932722503856,2022-05-01,0.0,18.08785529715762,3.4675000000000002
1016,6932722503856,2022-05-02,0.0,24.40775305096913,3.87
1016,6932722503856,2022-05-03,0.0,19.948519948519948,3.4825
1016,6932722503856,2022-05-04,0.0,20.0133422281521,3.4825
1016,6932722503856,2022-05-08,0.0,19.425019425019425,2.465
1016,6932722503856,2022-05-09,0.0,21.58894645941278,3.2175
1016,6932722503856,2022-05-10,0.0,23.99232245681382,2.8949999999999996
1016,6932722504617,2022-04-10,0.0,10.596026490066226,2.1225
1016,6932722504617,2022-04-11,0.0,20.864381520119224,1.8875
1016,6932722504617,2022-04-12,0.0,22.257551669316374,1.6775000000000002
1016,6932722504617,2022-04-13,0.0,23.064250411861615,1.5725
1016,6932722504617,2022-04-14,0.0,22.22222222222222,1.5175
1016,6932722504617,2022-04-15,0.0,18.65136298421808,1.575
1016,6932722504617,2022-04-16,0.0,14.725568942436412,1.7425
1016,6932722504617,2022-04-17,0.0,10.948905109489052,1.8675
1016,6932722504617,2022-04-18,0.0,11.320754716981131,2.0549999999999997
1016,6932722504617,2022-04-19,0.0,11.795543905635649,1.9875
1016,6932722504617,2022-04-20,0.0,11.952191235059761,1.9075
1016,6932722504617,2022-04-21,0.0,12.5,1.8825
1016,6932722504617,2022-04-22,0.0,13.740458015267174,1.7999999999999998
1016,6932722504617,2022-04-23,0.0,13.289036544850498,1.6375000000000002
1016,6932722504617,2022-04-24,0.0,15.296367112810707,1.505
1016,6932722504617,2022-04-28,0.0,21.13821138211382,1.3075
1016,6932722504617,2022-04-29,0.0,18.34862385321101,1.5375
1016,6932722504617,2022-04-30,0.0,12.413793103448276,0.9810000000000001
1016,6932722504617,2022-05-01,0.0,8.962868117797695,1.0875
1016,6932722504617,2022-05-02,0.0,5.537098560354374,1.1715
1016,6932722504617,2022-06-04,0.07142857142857142,6.352087114337568,2.7824999999999998
1016,6932722504617,2022-06-05,0.07142857142857142,3.095975232198142,2.7550000000000003
1016,6932722504617,2022-06-06,0.07142857142857142,4.966887417218543,3.23
1016,6932722504617,2022-06-07,0.07142857142857142,12.422360248447205,1.51
1016,6932722504617,2022-06-08,0.07142857142857142,13.793103448275863,1.61
1016,6932722504617,2022-06-09,0.07142857142857142,15.32567049808429,1.45
1016,6932722504617,2022-06-10,0.07142857142857142,17.02127659574468,1.3050000000000002
1016,6932722504617,2022-06-11,0.07142857142857142,13.38432122370937,1.1749999999999998
1016,6932722504617,2022-06-12,0.07142857142857142,7.451564828614009,1.3075
1016,6932722504617,2022-06-13,0.07142857142857142,16.39344262295082,1.6775000000000002
1016,6932722504617,2022-06-14,0.07142857142857142,16.39344262295082,1.51
1016,6932722504617,2022-06-15,0.07142857142857142,18.211920529801326,1.36
1016,6932722504617,2022-06-16,0.07142857142857142,20.220588235294116,1.225
1016,6932722504617,2022-06-17,0.07142857142857142,20.408163265306122,1.1025
1016,6932722504617,2022-06-18,0.07142857142857142,20.408163265306122,0.7455
1016,6932722504662,2022-04-10,0.0,12.195121951219512,0.897
1016,6932722504662,2022-04-11,0.0,21.08433734939759,1.107
1016,6932722504662,2022-04-13,0.0,18.209408194233685,0.765
1016,6932722504662,2022-04-14,0.0,20.236087689713322,0.9885
1016,6932722504662,2022-04-15,0.0,17.350157728706623,0.8895
1016,6932722504662,2022-04-16,0.0,14.903129657228018,1.585
1016,6932722504662,2022-04-17,0.0,9.950248756218905,1.6775000000000002
1016,6932722504662,2022-04-18,0.0,17.955801104972377,2.0100000000000002
1016,6932722504662,2022-04-19,0.0,15.957446808510639,1.81
1016,6932722504662,2022-04-20,0.0,17.725258493353028,1.88
1016,6932722504662,2022-04-21,0.0,12.360939431396785,1.6925000000000001
1016,6932722504662,2022-04-22,0.0,12.362637362637363,2.0225
1016,6932722504662,2022-04-23,0.0,4.739336492890995,1.8199999999999998
1016,6932722504662,2022-04-24,0.0,5.2631578947368425,2.6374999999999997
1016,6932722504662,2022-04-25,0.0,17.54385964912281,2.375
1016,6932722504662,2022-04-26,0.0,20.242914979757085,2.1375
1016,6932722504662,2022-04-27,0.0,20.242914979757085,1.8525
1016,6932722504662,2022-04-28,0.0,19.417475728155342,1.8525
1016,6932722504662,2022-04-29,0.0,17.356475300400533,1.8025
1016,6932722504662,2022-04-30,0.0,10.26694045174538,1.8725
1016,6932722504662,2022-05-01,0.0,5.94732370433305,2.435
1016,6932722504662,2022-05-02,0.0,7.942811755361398,2.9425
1016,6932722504662,2022-05-03,0.0,8.8261253309797,3.1475
1016,6932722504662,2022-05-04,0.0,5.303030303030303,3.1475
1016,6932722504662,2022-05-05,0.0,10.494752623688155,3.3000000000000003
1016,6932722504662,2022-05-06,0.0,11.666666666666668,2.9699999999999998
1016,6932722504662,2022-05-07,0.0,9.375,1.6675
1016,6932722504662,2022-05-22,0.0,12.605042016806724,1.1500000000000001
1016,6932722504662,2022-05-23,0.0,10.767160161507402,1.785
1016,6932722504662,2022-05-24,0.0,11.958146487294469,1.8575
1016,6932722504662,2022-05-25,0.0,13.289036544850498,1.6725
1016,6932722504662,2022-05-26,0.0,14.760147601476014,1.505
1016,6932722504662,2022-05-27,0.0,16.39344262295082,1.355
1016,6932722504662,2022-05-28,0.0,9.389671361502348,1.22
1016,6932722504662,2022-05-31,0.03571428571428571,12.939001848428834,1.3375000000000001
1016,6932722504662,2022-06-01,0.03571428571428571,4.447268106734434,2.705
1016,6932722504662,2022-06-02,0.03571428571428571,3.955174686882004,3.935
1016,6932722504662,2022-06-03,0.03571428571428571,3.41296928327645,3.7924999999999995
1016,6933040203138,2022-04-10,0.0,10.40118870728083,3.1529999999999996
1016,6933040203138,2022-04-11,0.0,8.504606661941885,3.8631308490500564
1016,6933040203138,2022-04-12,0.0,9.448818897637794,3.749515564884615
1016,6933040203138,2022-04-15,0.0,23.65415986949429,2.380059810933382
1016,6933040203138,2022-04-16,0.0,18.531717747683533,3.0188758581345367
1016,6933040203138,2022-04-17,0.0,16.40464798359535,2.887899187672679
1016,6933040203138,2022-04-18,0.0,14.502307185234015,3.2799275038972
1016,6933040203138,2022-04-19,0.0,15.017064846416382,2.818838776543778
1016,6933040203138,2022-04-20,0.0,15.933232169954476,2.7057207006184747
1016,6933040203138,2022-04-21,0.0,9.489916963226571,2.5041850555814964
1016,6933040203138,2022-04-22,0.0,8.1537565521258,3.4125951059018664
1016,6933040203138,2022-04-23,0.0,15.424164524421593,3.5532572425642797
1016,6933040203138,2022-04-24,0.0,13.164310092637736,3.504757630464895
1016,6933040203138,2022-04-25,0.0,14.626218851570963,3.667411448182215
1016,6933040203138,2022-04-26,0.0,14.764338444065872,2.9232650970515923
1016,6933040203138,2022-04-27,0.0,13.445378151260504,2.878381903779056
1016,6933040203138,2022-04-28,0.0,13.473930872876391,2.9101241455899323
1016,6933040203138,2022-04-29,0.0,12.096774193548388,2.899724390511406
1016,6933040203138,2022-04-30,0.0,7.75945683802134,4.9878282677569885
1016,6933040203138,2022-05-01,0.0,6.029684601113172,4.953424185297383
1016,6933040203138,2022-05-02,0.0,13.392857142857142,5.2530029336560125
1016,6933040203138,2022-05-03,0.0,11.658031088082902,4.142014601436984
1016,6933040203138,2022-05-04,0.0,8.513931888544892,3.722393524241305
1016,6933040203138,2022-05-05,0.0,13.8801261829653,4.361687474499037
1016,6933040203138,2022-05-06,0.0,15.427769985974756,4.663792440687888
1016,6933040203138,2022-05-07,0.0,17.1473109898675,3.134235420979737
1016,6933040203138,2022-05-08,0.0,14.760147601476016,3.0935785203247463
1016,6933040203138,2022-05-09,0.0,16.39344262295082,3.6330628479932927
1016,6933040203138,2022-05-10,0.0,18.21493624772313,3.3701976290576114
1016,6933040203138,2022-05-11,0.0,17.463235294117645,3.5811148152820316
1016,6933040203138,2022-05-12,0.0,17.364657814096017,3.582
1016,6933040203138,2022-05-13,0.0,19.296254256526673,3.2249999999999996
1016,6933040203138,2022-05-18,0.0,18.444266238973533,3.416628338044931
1016,6933040203138,2022-05-20,0.0,13.47517730496454,3.3660000000000005
1016,6933040203138,2022-05-21,0.0,13.148283418553689,4.2299999999999995
1016,6933040203138,2022-05-22,0.0,12.762762762762762,3.580657713969666
1016,6933040203138,2022-05-23,0.0,12.317167051578137,3.9960000000000004
1016,6933040203138,2022-05-24,0.0,7.648183556405354,3.325877474710473
1016,6933040203138,2022-05-25,0.0,6.203473945409429,3.403620138942941
1016,6933040203138,2022-05-26,0.0,5.802707930367505,4.55531939701164
1016,6933040203138,2022-05-27,0.0,20.773638968481375,4.653
1016,6933040203138,2022-05-28,0.0,18.543956043956044,4.188
1016,6933040203138,2022-05-30,0.03571428571428571,13.505217925107427,3.9596374784911026
1016,6933040203138,2022-05-31,0.03571428571428571,7.744433688286545,3.350854630850391
1016,6933040203138,2022-06-01,0.03571428571428571,7.656967840735069,3.313682771038203
1016,6933040203138,2022-06-02,0.03571428571428571,5.085529357374018,4.708879075700362
1016,6933040203138,2022-06-03,0.03571428571428571,13.507219375873312,4.855765955872006
1016,6933040203138,2022-06-04,0.03571428571428571,11.64874551971326,4.458554060487527
1016,6933040203138,2022-06-05,0.03571428571428571,12.941762070681932,4.1740535997850134
1016,6933040203138,2022-06-06,0.03571428571428571,15.037593984962406,5.68500359430734
1016,6933040203138,2022-06-07,0.03571428571428571,14.973958333333332,4.788
1016,6933040203138,2022-06-08,0.03571428571428571,14.84480431848853,4.6080000000000005
1016,6933040203138,2022-06-09,0.03571428571428571,16.49175412293853,4.446
1016,6933040203138,2022-06-10,0.03571428571428571,14.275517487508923,4.002000000000001
1016,6933040203138,2022-06-11,0.03571428571428571,9.63275135460566,4.203
1016,6933040203138,2022-06-12,0.03571428571428571,10.702341137123746,4.215778872838616
1016,6933040203138,2022-06-13,0.03571428571428571,24.080267558528426,4.485
1016,6933040203138,2022-06-14,0.03571428571428571,22.073578595317723,4.038
1016,6933040203138,2022-06-15,0.03571428571428571,24.51708766716196,4.5329999999999995
1016,6933040203138,2022-06-16,0.03571428571428571,20.516214427531438,4.08
1016,6933040203138,2022-06-17,0.03571428571428571,22.058823529411764,4.272
1016,6933040203138,2022-06-18,0.03571428571428571,20.365168539325843,4.146
1016,6933040203404,2022-04-10,0.0,21.043000914913083,2.5009898065963645
1016,6933040203404,2022-04-11,0.0,23.3739837398374,2.524311479802294
1016,6933040203404,2022-04-13,0.0,24.526198439241917,2.1444316134453554
1016,6933040203404,2022-04-14,0.0,23.15325248070562,1.547390635679943
1016,6933040203404,2022-04-15,0.0,21.83406113537118,2.1228813998169733
1016,6933040203404,2022-04-16,0.0,13.071895424836601,1.6162797570980116
1016,6933040203404,2022-04-17,0.0,14.519056261343012,2.1675341545372886
1016,6933040203404,2022-04-18,0.0,16.129032258064516,2.411713176656957
1016,6933040203404,2022-04-19,0.0,15.105740181268882,2.5513428236667686
1016,6933040203404,2022-04-20,0.0,14.084507042253522,2.1444996286783153
1016,6933040203404,2022-04-21,0.0,13.06532663316583,1.5035193315579038
1016,6933040203404,2022-04-22,0.0,14.508928571428571,2.0920437504019644
1016,6933040203404,2022-04-23,0.0,16.129032258064516,1.4836355094479645
1016,6933040203404,2022-04-24,0.0,17.931034482758623,2.418
1016,6933040203404,2022-04-25,0.0,19.938650306748464,2.175
1016,6933040203404,2022-04-26,0.0,17.46724890829694,1.956
1016,6933040203404,2022-04-27,0.0,15.320334261838441,2.061
1016,6933040203404,2022-04-28,0.0,8.456659619450317,1.9321696130241488
1016,6933040203404,2022-04-29,0.0,8.688097306689835,2.070184179646571
1016,6933040203404,2022-04-30,0.0,7.922535211267606,1.485462731825612
1016,6933040203404,2022-05-01,0.0,5.728314238952537,2.6021810677214052
1016,6933040203404,2022-05-02,0.0,23.076923076923077,2.958484073184083
1016,6933040203404,2022-05-13,0.0,20.458265139116204,1.7191713181007817
1016,6933040203404,2022-05-18,0.0,8.760951188986231,4.491783058015371
1016,6933040203404,2022-05-20,0.0,8.032128514056225,2.8333746564740467
1016,6933040203404,2022-05-21,0.0,6.472491909385114,2.2744421949353
1016,6933040203404,2022-05-22,0.0,7.194244604316547,3.4419449024713593
1016,6933040203404,2022-05-23,0.0,10.362694300518134,3.3315065207170997
1016,6933040203404,2022-05-24,0.0,9.878419452887538,3.9508529402553973
1016,6933040203404,2022-05-25,0.0,10.97972972972973,3.9480000000000004
1016,6933040203404,2022-05-26,0.0,10.291595197255575,3.5114691923485615
1016,6933040203404,2022-05-27,0.0,6.6716085989621945,3.022913970932815
1016,6933040203404,2022-05-28,0.0,9.89345509893455,2.458833976430908
1016,6933040203404,2022-05-30,0.03571428571428571,7.380073800738008,3.376977148545707
1016,6933040203404,2022-05-31,0.03571428571428571,6.8181818181818175,3.8832416784008594
1016,6933040203404,2022-06-01,0.03571428571428571,6.297229219143577,3.96
1016,6933040203404,2022-06-02,0.03571428571428571,6.997900629811056,3.575439664036176
1016,6933040203404,2022-06-03,0.03571428571428571,6.524317912218268,2.8644663770576226
1016,6933040203404,2022-06-04,0.03571428571428571,6.259780907668231,2.3638032285415758
1016,6933040203404,2022-06-05,0.03571428571428571,6.027397260273973,3.6192365308711767
1016,6933040203404,2022-06-06,0.03571428571428571,13.054830287206267,3.377651030048462
1016,6933040203404,2022-06-07,0.03571428571428571,12.34567901234568,3.447
1016,6933040203404,2022-06-08,0.03571428571428571,11.596788581623551,3.4019999999999997
1016,6933040203404,2022-06-09,0.03571428571428571,9.098428453267163,3.363
1016,6933040203404,2022-06-10,0.03571428571428571,8.417508417508419,2.751828489316115
1016,6933040203404,2022-06-11,0.03571428571428571,10.244286840031522,2.206494330225971
1016,6933040203404,2022-06-12,0.03571428571428571,11.38353765323993,3.6876325205850256
1016,6933040203404,2022-06-13,0.03571428571428571,20.140105078809107,3.4259999999999997
1016,6933040203404,2022-06-14,0.03571428571428571,19.26444833625219,3.084
1016,6933040203404,2022-06-15,0.03571428571428571,21.40077821011673,3.0749999999999997
1016,6933040203404,2022-06-16,0.03571428571428571,21.463414634146343,2.766
1016,6933040203404,2022-06-17,0.03571428571428571,21.691973969631235,2.4899999999999998
1016,6933040203404,2022-06-18,0.03571428571428571,22.89156626506024,2.8409999999999997
1016,6933040205545,2022-04-24,0.0,20.61855670103093,0.3675
1016,6933040205545,2022-04-25,0.0,20.61855670103093,0.4365
1016,6933040205545,2022-04-26,0.0,20.61855670103093,0.4365
1016,6933040205545,2022-04-27,0.0,21.352313167259783,0.4365
1016,6933040205545,2022-04-28,0.0,22.22222222222222,0.42150000000000004
1016,6933040205545,2022-04-29,0.0,18.939393939393938,0.405
1016,6933040205545,2022-04-30,0.0,13.289036544850498,0.792
1016,6933040205545,2022-05-01,0.0,15.503875968992247,0.903
1016,6933040205545,2022-05-02,0.0,15.503875968992247,0.774
1016,6933040205545,2022-05-03,0.0,15.503875968992247,0.774
1016,6933040205545,2022-05-04,0.0,15.503875968992247,0.774
1016,6933040205545,2022-05-27,0.0,24.390243902439025,0.3435
1016,6933040205545,2022-05-28,0.0,24.390243902439025,0.369
1016,6933040205545,2022-05-30,0.03571428571428571,24.390243902439025,0.369
1016,6933040205545,2022-06-01,0.03571428571428571,20.242914979757085,0.309
1016,6933040205545,2022-06-02,0.03571428571428571,20.408163265306122,0.3705
1016,6933040205545,2022-06-03,0.03571428571428571,10.380622837370243,0.3675
1016,6933040205545,2022-06-04,0.03571428571428571,10.380622837370243,0.4335
1016,6933040205545,2022-06-05,0.03571428571428571,10.380622837370243,0.4335
1016,6933040205545,2022-06-06,0.03571428571428571,10.380622837370243,0.4335
1016,6933040205545,2022-06-07,0.03571428571428571,10.380622837370243,0.4335
1016,6933040205545,2022-06-08,0.03571428571428571,11.904761904761905,0.4335
1016,6933040205545,2022-06-09,0.03571428571428571,11.904761904761905,0.378
1016,6933040205644,2022-04-10,0.0,21.604938271604937,0.49350000000000005
1016,6933040205644,2022-04-11,0.0,24.59016393442623,0.486
1016,6933040205644,2022-04-12,0.0,23.80952380952381,0.366
1016,6933040205644,2022-04-13,0.0,22.988505747126435,0.378
1016,6933040205644,2022-04-14,0.0,22.47191011235955,0.3915
1016,6933040205644,2022-04-15,0.0,15.822784810126581,0.4005
1016,6933040205644,2022-04-16,0.0,17.605633802816904,0.474
1016,6933040205644,2022-04-17,0.0,11.799410029498524,0.42599999999999993
1016,6933040205644,2022-04-18,0.0,23.95209580838323,0.5085000000000001
1016,6933040205644,2022-04-19,0.0,24.3161094224924,0.501
1016,6933040205644,2022-04-20,0.0,24.464831804281346,0.49350000000000005
1016,6933040205644,2022-04-21,0.0,24.615384615384613,0.49050000000000005
1016,6933040205644,2022-04-22,0.0,21.341463414634145,0.48750000000000004
1016,6933040205644,2022-04-23,0.0,18.575851393188852,0.492
1016,6933040205644,2022-04-24,0.0,21.276595744680854,0.48450000000000004
1016,6933040205644,2022-04-25,0.0,24.193548387096776,0.42299999999999993
1016,6933040205644,2022-04-26,0.0,24.193548387096776,0.372
1016,6933040205644,2022-04-27,0.0,24.193548387096776,0.372
1016,6933040205644,2022-04-28,0.0,24.193548387096776,0.372
1016,6933040205644,2022-05-01,0.0,18.656716417910445,0.3405
1016,6933040205644,2022-05-02,0.0,19.305019305019304,0.402
1016,6933040205644,2022-05-03,0.0,13.60544217687075,0.3885
1016,6933040205644,2022-05-04,0.0,13.986013986013987,0.3885
1016,6933313846574,2022-04-10,0.0,5.372217958557176,1.5044999999999997
1016,6933313846574,2022-04-11,0.0,5.967604433077579,1.9545
1016,6933313846574,2022-04-12,0.0,5.190311418685122,1.7595
1016,6933313846574,2022-04-13,0.0,5.769230769230769,1.734
1016,6933313846574,2022-04-14,0.0,14.478764478764479,1.56
1016,6933313846574,2022-04-15,0.0,11.48409893992933,1.554
1016,6933313846574,2022-04-16,0.0,12.757605495583906,1.698
1016,6933313846574,2022-04-17,0.0,14.176663031624862,1.5284999999999997
1016,6933313846574,2022-04-18,0.0,21.81818181818182,1.3755000000000002
1016,6933313846574,2022-04-19,0.0,24.258760107816713,1.2374999999999998
1016,6933313846574,2022-04-20,0.0,22.135416666666668,1.113
1016,6933313846574,2022-04-21,0.0,24.602026049204053,1.1520000000000001
1016,6933313846574,2022-04-23,0.0,24.242424242424242,1.3033770352090992
1016,6933313846574,2022-04-24,0.0,21.613832853025936,0.99
1016,6933313846574,2022-04-25,0.0,24.0,1.041
1016,6933313846574,2022-05-01,0.0,9.384775808133472,0.8432430209456331
1016,6933313846574,2022-05-02,0.0,5.159071367153913,0.959
1016,6933313846574,2022-05-03,0.0,3.2076984763432232,1.163
1016,6933313846574,2022-05-04,0.0,3.5650623885918,1.163
1016,6933313846574,2022-05-05,0.0,13.201320132013201,1.122
1016,6933313846574,2022-05-06,0.0,14.678899082568806,1.11
1016,6933313846574,2022-05-07,0.0,11.864406779661017,1.1376486948818816
1016,6933313846574,2022-05-18,0.0,18.726591760299623,1.335
1016,6933313846574,2022-05-20,0.0,15.681544028950544,1.3815
1016,6933313846574,2022-05-21,0.0,9.560229445506693,1.2435
1016,6933313846574,2022-05-22,0.0,10.626992561105208,1.569
1016,6933313846574,2022-05-23,0.0,23.61275088547816,1.4115
